NO,NAME,ID,DATE,COMMENT
1572,·暥yan·,4930188804097643,Wed Aug 02 07:21:12 +0800 2023,蔡徐坤25岁生日快乐🎂
1573,Siyuuux,4930086971376646,Wed Aug 02 00:36:33 +0800 2023,生日快乐我的大明星[抱一抱]@蔡徐坤
1574,永远是阿困小朋友,4930218428727874,Wed Aug 02 09:18:54 +0800 2023,握紧手里的话筒，我在舞台下等你。生日快乐！@蔡徐坤
1575,无论星期几都要学习,4930308649259514,Wed Aug 02 15:17:25 +0800 2023,坤哥生日快乐[心][心][心]
1576,-Cilk,4930090326034394,Wed Aug 02 00:49:53 +0800 2023,蔡徐坤生日快乐[打call][打call]
1577,要吃82个豆包,4930086678040021,Wed Aug 02 00:35:23 +0800 2023,你一定要知道我们都在！！@蔡徐坤
1578,kiki-0711,4930128427352548,Wed Aug 02 03:21:17 +0800 2023,生日快乐 一直开心下去[耶]
1579,捌贰的-坤_考上重高版,4930088720926414,Wed Aug 02 00:43:30 +0800 2023,全世界最好的大哥，最好的蔡徐坤，生日快乐呀@蔡徐坤
1580,Jiaaaaaa_ya,4930217754235929,Wed Aug 02 09:16:14 +0800 2023,生日快乐坤哥！[心]@蔡徐坤
1581,-Cilk,4930092025249865,Wed Aug 02 00:56:37 +0800 2023,生日快乐@蔡徐坤
1582,小蔡别流泪,4930087658980463,Wed Aug 02 00:39:17 +0800 2023,生日，闻君降日，不胜欢欣，处处美景，岁岁良辰@蔡徐坤
1583,葵葵啊啊呀,4930086262281321,Wed Aug 02 00:33:44 +0800 2023,生日快乐 我们当时第六年
1584,小奎喜坤,4930089660450757,Wed Aug 02 00:47:14 +0800 2023,永远有人爱你，有人永远爱你@蔡徐坤
1585,自作多情怎么改,4930089114928010,Wed Aug 02 00:45:04 +0800 2023,hug me@蔡徐坤
1586,在南冰洋许愿,4930088103052910,Wed Aug 02 00:41:03 +0800 2023,宝宝天天开心[打call]
1587,短情诗0802,4930087705119429,Wed Aug 02 00:39:28 +0800 2023,@蔡徐坤 坤哥生日快乐[蛋糕]KUN & IKUN  FOREVER
1588,被笑女士单杀,4930087445858902,Wed Aug 02 00:38:26 +0800 2023,生日快乐[打call]
1589,KUN_阿彩蓝玫瑰,4934235175520773,Sun Aug 13 11:20:02 +0800 2023,生日快乐@蔡徐坤
1590,小颖软糖228,4930088322207731,Wed Aug 02 00:41:55 +0800 2023,@蔡徐坤 [蛋糕][蛋糕]
1591,无法解开心锁的结,4930087637485964,Wed Aug 02 00:39:12 +0800 2023,坤哥生日快乐[蛋糕]
1592,nine困兔,4930087364857066,Wed Aug 02 00:38:07 +0800 2023,𝟐𝟓岁生日快乐照顾好自己 好好生活@蔡徐坤
1593,是小困啊zZ,4930087096421619,Wed Aug 02 00:37:03 +0800 2023,大哥生日快乐，要永远开心啊[打call]
1594,KUN的情人岛_,4934530857173109,Mon Aug 14 06:54:57 +0800 2023,一直都在一直都爱@蔡徐坤
1595,追着坤哥穿秋裤y,4930086136974754,Wed Aug 02 00:33:14 +0800 2023,坤哥，生日快乐，天天开心，第六个生日了[打call][打call] http://t.cn/A60pnQrv
1596,介末芭比,4938051333131451,Thu Aug 24 00:04:05 +0800 2023,一直都很想你
1597,猪咪是全世界最可爱的宝宝,4936909447762231,Sun Aug 20 20:26:38 +0800 2023,家一直在
1598,yu搽粉,4930087155925855,Wed Aug 02 00:37:17 +0800 2023,@蔡徐坤
1599,innocent-maze,4946343213400507,Fri Sep 15 21:13:02 +0800 2023,山河错落，你是人间星光。原来你才是我长久以来奔赴的意义。@蔡徐坤
1600,一半山水一半城2008,4945856886738242,Thu Sep 14 13:00:34 +0800 2023,[鲜花][鲜花]
1601,KunKunAnAn,4943412941032970,Thu Sep 07 19:09:12 +0800 2023,来看坤子[心]
1602,kunkun拉着ann,4943073896039022,Wed Sep 06 20:41:56 +0800 2023,晚上好坤[爱你]
1603,大侠流年未晚,4942788142039117,Wed Sep 06 01:46:27 +0800 2023,爱你[心]
1604,顶狐的小尾巴,4935774426369266,Thu Aug 17 17:16:28 +0800 2023,猪咪咪和兔咪咪跳舞，跳啊跳啊一二一
1605,顶狐的小尾巴,4935774297135093,Thu Aug 17 17:15:57 +0800 2023,一闪一闪亮晶晶，满天都是小猪咪
1606,春天的雨0802,4935613822535296,Thu Aug 17 06:38:17 +0800 2023,一直在
1607,晚睡又不想早起,4933314437450321,Thu Aug 10 22:21:21 +0800 2023,[钱][鼓掌]
1608,奶坤嗷呜,4930085385406046,Wed Aug 02 00:30:15 +0800 2023,生日快乐！ http://t.cn/A60pnKRK
1609,随便什么啦烦,4930085943509711,Wed Aug 02 00:32:27 +0800 2023,猪总好时髦
1610,奶坤嗷呜,4930085708368614,Wed Aug 02 00:31:32 +0800 2023,要一直开心！@蔡徐坤
1611,不愿透露姓名的歌迷,4930086313398300,Wed Aug 02 00:33:56 +0800 2023,猪咪助阵
1612,菜你妈个大头虾,4930086137235911,Wed Aug 02 00:33:14 +0800 2023,这个蛋糕不够猪咪一口[哈哈]
1613,Maka巴卡的猪咪,4930085730388419,Wed Aug 02 00:31:37 +0800 2023,猪总上前排哈哈
1614,芒哩啾葵_抢到门票版,4930087495665809,Wed Aug 02 00:38:38 +0800 2023,小猪上去[泪][泪] 小坤生日快乐 我好爱好爱你[心][心][泪][泪][泪][泪][泪]
1615,稀怪Aurora,4930087595540658,Wed Aug 02 00:39:01 +0800 2023,要开心哦
1616,宇宙第一会唱歌的幸运猪坨,4930088464811370,Wed Aug 02 00:42:29 +0800 2023,生日快乐徐坤
1617,小乐同学学,4930085812966554,Wed Aug 02 00:31:57 +0800 2023,哈哈哈好可爱[送花花]
1618,白璧徽,4930088447251293,Wed Aug 02 00:42:25 +0800 2023,@蔡徐坤 [蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕]
1619,-郜郜i幼恩呐,4930090615965973,Wed Aug 02 00:51:02 +0800 2023,25岁生日快乐 继续闪耀 做舞台上闪闪发光的你 我爱你！！@蔡徐坤
1620,Luis_iiiK,4930088346585440,Wed Aug 02 00:42:01 +0800 2023,开开心心✧٩(ˊωˋ*)و✧
1621,想欺负猪猪先问问涐,4930088276067320,Wed Aug 02 00:41:44 +0800 2023,🐷咪好可爱[亲亲]
1622,礼貌大直囡_,4930089122272643,Wed Aug 02 00:45:06 +0800 2023,猪咪好有范儿[彩虹屁]
1623,蔡苑-,4930090272032814,Wed Aug 02 00:49:40 +0800 2023,猪总好帅，哈哈哈
1624,长得像比伯o,4930091399775790,Wed Aug 02 00:54:09 +0800 2023,好好好猪咪[心]
1625,衣领下的小猪咪,4930089555067898,Wed Aug 02 00:46:49 +0800 2023,哈哈哈哈[抱一抱]开开心心哦
1626,7K芒果冰,4930089923644198,Wed Aug 02 00:48:17 +0800 2023,生日快乐@蔡徐坤
1627,煎葵果子,4930096567944382,Wed Aug 02 01:14:41 +0800 2023,猪咪来啦～生日快乐！一定要快乐！要多多唱歌给我们听哦@蔡徐坤
1628,7K芒果冰,4930089894285449,Wed Aug 02 00:48:10 +0800 2023,猪咪好可爱
1629,嘛小葵,4930094914601992,Wed Aug 02 01:08:07 +0800 2023,超喜欢这个
1630,牛奶泡猪咪,4930092947997057,Wed Aug 02 01:00:17 +0800 2023,猪咪好可爱
1631,蔡蓁的好吃啊啊啊,4930094344962426,Wed Aug 02 01:05:50 +0800 2023,坤生日快乐[赢牛奶]
1632,就叫钙奶,4930093426149404,Wed Aug 02 01:02:12 +0800 2023,哇好好看
1633,Cai_82号玫瑰店,4930088979925706,Wed Aug 02 00:44:32 +0800 2023,生日快乐 坤
1634,-小小云cloud-,4930088958690488,Wed Aug 02 00:44:27 +0800 2023,🩵🤍🩵🤍祝蔡徐坤25岁生日快乐！happy birthday ！！！！🩵🤍🩵🤍
1635,RROISOO,4930088652773236,Wed Aug 02 00:43:14 +0800 2023,猪总太时髦了
1636,收集下课的信,4930088707031522,Wed Aug 02 00:43:26 +0800 2023,一直开心快乐@蔡徐坤
1637,戴上渔夫帽就变小台灯,4930087642990504,Wed Aug 02 00:39:13 +0800 2023,猪猪要做永远快乐的小孩啊[单身狗]
1638,小葵安妮,4930183926385100,Wed Aug 02 07:01:49 +0800 2023,月亮代表我的心，爱只给你蔡徐坤[心]
1639,小葵安妮,4930184694466844,Wed Aug 02 07:04:52 +0800 2023,很酷的存在
1640,笨蛋小猫咪_在线求哥抱,4930111617630651,Wed Aug 02 02:14:29 +0800 2023,哈哈哈哈哈哈猪咪好霸气！
1641,小葵安妮,4930184342669286,Wed Aug 02 07:03:28 +0800 2023,越来越顺，越来越牛[加油]
1642,小葵安妮,4930183255033383,Wed Aug 02 06:59:09 +0800 2023,开开心心
1643,小葵安妮,4930183641433802,Wed Aug 02 07:00:41 +0800 2023,爱你哟，么么哒[微笑]
1644,饼干小困,4930098764976154,Wed Aug 02 01:23:25 +0800 2023,好有创意的蛋糕 好看！[哇]
1645,西红柿先生是一个谜,4930446100793311,Thu Aug 03 00:23:36 +0800 2023,精心挑选一支花，翻山越岭也要送给你🌹生日快乐🌹[打call]@蔡徐坤
1646,西红柿先生是一个谜,4930446003803070,Thu Aug 03 00:23:13 +0800 2023,猪咪来了
1647,西红柿先生是一个谜,4930446058064309,Thu Aug 03 00:23:26 +0800 2023,🐖总[哇]@蔡徐坤
1648,西红柿先生是一个谜,4930445979157507,Thu Aug 03 00:23:06 +0800 2023,生日快乐 @蔡徐坤[哇]
1649,翻我牌,4930098501517412,Wed Aug 02 01:22:21 +0800 2023,生日快乐！我爱你[心]
1650,7K芒果冰,4930088661159423,Wed Aug 02 00:43:16 +0800 2023,生日快乐@蔡徐坤 天天开心
1651,奎葵园林,4930094667140659,Wed Aug 02 01:07:08 +0800 2023,好可爱的蛋糕[打call]
1652,蔡苑-,4930443957243774,Thu Aug 03 00:15:05 +0800 2023,猪总，手里还拿了个色子，真的好帅[哈哈]
1653,彤彤彤彤m,4930087819151392,Wed Aug 02 00:39:55 +0800 2023,要一直开心@蔡徐坤
1654,K可爱奶蔡,4930102099970834,Wed Aug 02 01:36:40 +0800 2023,猪咪来了，生日快乐
1655,7K芒果冰,4930088624195311,Wed Aug 02 00:43:07 +0800 2023,蛋糕好可爱啊啊啊
1656,西红柿官宣正牌女友,4930215748831152,Wed Aug 02 09:08:16 +0800 2023,猪咪唱生日歌[可怜]
1657,去民政局要带储蓄卡,4930719777821986,Thu Aug 03 18:31:06 +0800 2023,蛋糕好好看[鼓掌]
1658,Nukuxiacuy,4930100858454387,Wed Aug 02 01:31:43 +0800 2023,哈哈哈美
1659,孤巷与猫-,4930087215172292,Wed Aug 02 00:37:31 +0800 2023,啊哈哈哈哈哈怎么都这么可爱
1660,想说啥就说啥的路人,4930714887261799,Thu Aug 03 18:11:40 +0800 2023,好帅的猪
1661,西红柿官宣正牌女友,4930215682508649,Wed Aug 02 09:08:00 +0800 2023,生日快乐!(^O^)y@蔡徐坤
1662,乌芝芝_修行中,4930087234833643,Wed Aug 02 00:37:36 +0800 2023,猪咪好霸总哦[哇][哇]
1663,思旋在这,4930087654525922,Wed Aug 02 00:39:16 +0800 2023,天天开心[爱你]
1664,0802圈养的小西几,4930097272848584,Wed Aug 02 01:17:28 +0800 2023,哈哈哈哈哈哈哈哈太可爱了
1665,衣领下的小猪咪,4930087205733115,Wed Aug 02 00:37:29 +0800 2023,开开心心哦[抱一抱]
1666,中蓝色的乌柳,4930087209669951,Wed Aug 02 00:37:30 +0800 2023,好可爱哦[爱你]
1667,第六季节288991,4931937255556164,Mon Aug 07 03:08:55 +0800 2023,永远有人爱他，我们永远爱他
1668,第六季节288991,4931937138115769,Mon Aug 07 03:08:27 +0800 2023,我们也要天天快乐
1669,第六季节288991,4931937116094850,Mon Aug 07 03:08:22 +0800 2023,大哥要天天快乐
1670,你的左脸有颗痣唉_802,4930086450496553,Wed Aug 02 00:34:29 +0800 2023,哈哈哈哈猪咪
1671,第六季节288991,4931937225671453,Mon Aug 07 03:08:48 +0800 2023,我们最信任和爱的就是彼此
1672,第六季节288991,4931937091454008,Mon Aug 07 03:08:16 +0800 2023,天天快乐
1673,Hxkyqzzz,4930087016728333,Wed Aug 02 00:36:44 +0800 2023,喜欢这个猪咪！
1674,第六季节288991,4931937191330673,Mon Aug 07 03:08:40 +0800 2023,我们永远都会在一起
1675,MH_陌晗,4930086120196784,Wed Aug 02 00:33:10 +0800 2023,生日快乐
1676,第六季节288991,4931936931808083,Mon Aug 07 03:07:38 +0800 2023,平安健康@蔡徐坤 [心][可爱]
1677,第六季节288991,4931937166688262,Mon Aug 07 03:08:33 +0800 2023,我们一起变得更好吧
1678,雪葵国漂亮王子,4930397807315510,Wed Aug 02 21:11:42 +0800 2023,猪咪好可爱[亲亲]
1679,小菲不吃蛋炒饭,4930087588205114,Wed Aug 02 00:39:00 +0800 2023,好可爱的猪🐷
1680,吃蔡k不吃饭,4930389343473684,Wed Aug 02 20:38:04 +0800 2023,给猪咪宝贝吃了没！？[色]
1681,·桃奈啵啵困·,4930374700637609,Wed Aug 02 19:39:53 +0800 2023,🐷咪用爱疯[笑cry]
1682,第六季节288991,4931937032209764,Mon Aug 07 03:08:02 +0800 2023,猪猪咪咪[打call][打call]
1683,姐是脑残舞台粉,4930675456870384,Thu Aug 03 15:34:59 +0800 2023,duangduang
1684,大狮奎总保护猪咪小葵,4930898531976097,Fri Aug 04 06:21:24 +0800 2023,好漂亮的蛋糕～up，up，up～[打call]
1685,82年小坤陈酿,4930246120050090,Wed Aug 02 11:08:57 +0800 2023,哈哈哈哈哈哈哈猪总[羞嗒嗒][羞嗒嗒]
1686,薄荷奶绿可不是好惹的,4930221155812286,Wed Aug 02 09:29:45 +0800 2023,猪咪好时髦[锦鲤附体]
1687,思旋在这,4930221805143910,Wed Aug 02 09:32:20 +0800 2023,@蔡徐坤
1688,菠萝炒蒜_抢到演唱会门票版,4930193514302039,Wed Aug 02 07:39:55 +0800 2023,哈哈哈哈哈猪咪
1689,爱咋咋地啦啦啦5501,4930435384084510,Wed Aug 02 23:41:01 +0800 2023,猪咪霸气
1690,第82页情诗,4930387597596546,Wed Aug 02 20:31:08 +0800 2023,生日快乐
1691,蔡徐坤我老公802,4930152885387780,Wed Aug 02 04:58:28 +0800 2023,猪咪  好可爱[抱抱][抱抱][抱抱]
1692,夏日芒果冰F,4930403787868484,Wed Aug 02 21:35:28 +0800 2023,哈哈哈哈哈哈哈哈
1693,挽佳a,4930109804644109,Wed Aug 02 02:07:17 +0800 2023,猪咪好可爱呀哇哇
1694,kkk8282,4930442946153617,Thu Aug 03 00:11:04 +0800 2023,猪总真帅
1695,储蓄卡余额8200,4930439289245495,Wed Aug 02 23:56:32 +0800 2023,猪总真气派
1696,PTX_,4930443168452641,Thu Aug 03 00:11:57 +0800 2023,坤哥生日快乐🎂
1697,风吹第八十二页,4930102674064603,Wed Aug 02 01:38:57 +0800 2023,蛋糕好漂亮
1698,Dandan280,4930364399683540,Wed Aug 02 18:58:57 +0800 2023,好帅呀猪咪
1699,困了真要睡了,4930190059242822,Wed Aug 02 07:26:11 +0800 2023,咪咪哈哈哈哈哈
1700,咊小農佢,4930189701679013,Wed Aug 02 07:24:46 +0800 2023,手机壳不错[doge]
1701,猪咪给妈咪留一块牛排,4930359814528375,Wed Aug 02 18:40:44 +0800 2023,手机壳不错
1702,储蓄卡余额8200,4930458746619783,Thu Aug 03 01:13:51 +0800 2023,要开心一定要开心
1703,梦想成真_,4930160384540886,Wed Aug 02 05:28:16 +0800 2023,这一层都是猪咪粉吧哈哈哈[亲亲]
1704,保护小坤去取经,4930107788232623,Wed Aug 02 01:59:16 +0800 2023,葵总吹蜡烛[彩虹屁]
1705,储蓄卡余额8200,4930449678273902,Thu Aug 03 00:37:49 +0800 2023,宝贝想你
1706,千山慕坤,4933660001705097,Fri Aug 11 21:14:30 +0800 2023,一辈子都爱你
1707,有点想小困-,4930446436077952,Thu Aug 03 00:24:56 +0800 2023,好可爱这个哈哈哈哈哈
1708,困迷了k,4930086606738220,Wed Aug 02 00:35:06 +0800 2023,可爱空空
1709,烦倒想吃拾顿饭,4930085373608966,Wed Aug 02 00:30:11 +0800 2023,坤哥 生日快乐喔[庆祝]要平平安安快快乐乐[烟花][爱心]@蔡徐坤
1710,烦倒想吃拾顿饭,4930085569692729,Wed Aug 02 00:30:59 +0800 2023,@蔡徐坤 [心]
1711,蔡些可-,4930086035521739,Wed Aug 02 00:32:49 +0800 2023,25岁生日快乐坤哥，我们下次演唱会见[抱抱]
1712,困困天使·,4930085831053031,Wed Aug 02 00:32:01 +0800 2023,@蔡徐坤 要一切都好 一直在 一直爱 [心][心][心]
1713,雾海折花令,4930086367659580,Wed Aug 02 00:34:09 +0800 2023,勇敢大胆的去闯吧，身后永远有人爱你。生日快乐🎂@蔡徐坤
1714,kkk薇湖,4930086299764966,Wed Aug 02 00:33:53 +0800 2023,祝坤哥25岁生日快乐，在以后追求音乐的路上越来越顺，生活开开心心。又一年一起过生日记得吃蛋糕🎂🎂😘😘[爱你][爱你][爱你]
1715,要一直陪着小困,4930085939843461,Wed Aug 02 00:32:27 +0800 2023,生日快乐天天开心！
1716,星岛野葵子,4930086032119564,Wed Aug 02 00:32:49 +0800 2023,坤坤25岁天天开心，生日快乐🎂！
1717,-冬眠日记-,4930085758963535,Wed Aug 02 00:31:44 +0800 2023,"If you need me,I will be your side.蔡蔡生日快乐！你只需要做你自己@蔡徐坤 http://t.cn/A60pnWqz"
1718,凉拌卷心蔡-,4930092399332986,Wed Aug 02 00:58:07 +0800 2023,开开心心
1719,是小蔡呀_,4930091740562846,Wed Aug 02 00:55:30 +0800 2023,生日快乐
1720,南笙kkkkkkkun0802,4930089617198540,Wed Aug 02 00:47:04 +0800 2023,生日快乐 事事顺心 事事顺意
1721,Lao劳想睡觉,4930091170140402,Wed Aug 02 00:53:14 +0800 2023,生日快乐[心][心][心]@蔡徐坤
1722,小葵的大迷姐,4930100363527731,Wed Aug 02 01:29:46 +0800 2023,照顾好自己  家一直在[心]
1723,小葵的大迷姐,4930099969786736,Wed Aug 02 01:28:12 +0800 2023,生日快乐  爱你坤🎂[哇]
1724,-困困菜姚,4930098346066025,Wed Aug 02 01:21:44 +0800 2023,谢谢你住进我的青春 未来我们也继续陪伴彼此[心]生日快乐@蔡徐坤
1725,翻我牌,4930098333746321,Wed Aug 02 01:21:42 +0800 2023,生日快乐！我爱你
1726,FIFI八月的KUN,4930094559134021,Wed Aug 02 01:06:42 +0800 2023,生日快乐小坤，做你想做的，我们都在
1727,碗盆炸炸,4930093086674205,Wed Aug 02 01:00:51 +0800 2023,平平安安[心]
1728,FIFI八月的KUN,4930094500414712,Wed Aug 02 01:06:28 +0800 2023,生日快乐，期待下次约会[爱你][爱你][爱你][爱你]
1729,Aicai_Lover,4930094256361003,Wed Aug 02 01:05:30 +0800 2023,平平安安
1730,是小蔡呀_,4930315094593739,Wed Aug 02 15:43:02 +0800 2023,[奥特曼][奥特曼][奥特曼][奥特曼][奥特曼][奥特曼]小葵宝贝冲冲冲
1731,禁止犯困-,4930089479309096,Wed Aug 02 00:46:31 +0800 2023,爱你@蔡徐坤
1732,蔡徐坤的玉米淀粉,4930088472154261,Wed Aug 02 00:42:31 +0800 2023,你用时间证明你对音乐的忠诚，我用时间衡量我对你爱的深度。@蔡徐坤
1733,折冬柳,4930086731518850,Wed Aug 02 00:35:36 +0800 2023,永远有人爱你[抱一抱][抱一抱]，生日快乐小坤@蔡徐坤
1734,甜甜的蔡仙生,4930088473462706,Wed Aug 02 00:42:31 +0800 2023,蔡徐坤生日快乐🎉🎉🎉
1735,多吃点点-抢到内地演唱会门票,4930087322914275,Wed Aug 02 00:37:57 +0800 2023,握紧手里的话筒，我在舞台下等你。生日快乐！
1736,我k可不care,4930087202325313,Wed Aug 02 00:37:28 +0800 2023,生日快乐！！
1737,·平行悖论·,4930086648678074,Wed Aug 02 00:35:16 +0800 2023,@蔡徐坤 家一直在
1738,魚_YY_,4930086740428458,Wed Aug 02 00:35:38 +0800 2023,生日快乐，蔡徐坤！
1739,Strawberry晴晴晴晴子-,4930086623774403,Wed Aug 02 00:35:10 +0800 2023,生日快乐 好好吃饭好好睡觉@蔡徐坤
1740,檐下听雨整夜kun,4930086531236693,Wed Aug 02 00:34:48 +0800 2023,天天开心
1741,宇宙第1困,4930086467801442,Wed Aug 02 00:34:33 +0800 2023,宝宝25岁生日快乐 希望你平安健康 每天都要开开心心的 做最真实的自己 我会一直在 蔡徐坤我爱你[哇]
1742,心里住着个蔡徐坤,4930086819859793,Wed Aug 02 00:35:57 +0800 2023,特别的日子   特别的你  特别的25岁   会越来越好.@蔡徐坤
1743,炸个虾仁,4930086476713707,Wed Aug 02 00:34:35 +0800 2023,平安顺遂
1744,-RedamancyKUN-,4930087068370510,Wed Aug 02 00:36:56 +0800 2023,希望25岁的蔡徐坤，继续怀着少年的心，做先生该做的事吧！等你归来，我们都在！@蔡徐坤 [心][心][心]
1745,·旺仔猪咪·,4930087017517142,Wed Aug 02 00:36:44 +0800 2023,生日快乐宝宝！
1746,被困在迷宫里,4930086307894731,Wed Aug 02 00:33:55 +0800 2023,叮 今天是我们小坤的第25个生日~ 坤哥生日快乐
1747,蔡甜昏玏,4930085888724422,Wed Aug 02 00:32:15 +0800 2023,生日快乐🎂[心]
1748,悲伤Kitty猫-_,4930086137236569,Wed Aug 02 00:33:14 +0800 2023,蔡徐坤生日快乐 我一直都在
1749,葵葵五花肉,4930086207752724,Wed Aug 02 00:33:31 +0800 2023,生日快乐宝宝
1750,蔡徐坤刘艺婉,4930086098964732,Wed Aug 02 00:33:05 +0800 2023,坤哥 生日快乐喔[庆祝]要平平安安快快乐乐[烟花][爱心]@蔡徐坤
1751,情话说给_坤,4930086023991459,Wed Aug 02 00:32:47 +0800 2023,生日快乐
1752,收集下课的信,4930086043654829,Wed Aug 02 00:32:52 +0800 2023,@蔡徐坤 一直在 一直爱[心]
1753,八玥海葵,4930086019793162,Wed Aug 02 00:32:45 +0800 2023,平安喜乐，最朴实的辞藻，却囊括了对你的所有祝福❤️生日快乐
1754,嘉玥kkklll,4930085930667919,Wed Aug 02 00:32:25 +0800 2023,你闪闪发亮的同时也要平平安安❤️生日快乐！
1755,SNOW喜欢雪的猪咪,4930086459671127,Wed Aug 02 00:34:31 +0800 2023,生日快乐蔡徐坤
1756,爱听坤歌的龟,4930086359537736,Wed Aug 02 00:34:07 +0800 2023,小坤，25岁生日快乐！希望你健健康康平平安安 ，永远支持你！
1757,畅-销-款ik,4930086257821948,Wed Aug 02 00:33:43 +0800 2023,生日快乐宝贝
1758,7K芒果冰,4930086237112026,Wed Aug 02 00:33:38 +0800 2023,25岁生日快乐大哥！下次见[开学季]
1759,小悦憨憨_,4930085809029858,Wed Aug 02 00:31:55 +0800 2023,生日快乐！
1760,Imwait_ing,4930086170529550,Wed Aug 02 00:33:22 +0800 2023,KUN - Happy birthday.🥳
1761,折冬柳,4930086829033691,Wed Aug 02 00:35:59 +0800 2023,一直在一直爱[抱一抱]@蔡徐坤
1762,阿彩的小狗,4930086371852671,Wed Aug 02 00:34:09 +0800 2023,坤哥生日快乐，浴血重生，新的一岁里身体健康，工作顺利[抱一抱][抱一抱][抱一抱][抱一抱][抱一抱]@蔡徐坤
1763,1的约定-Ymacro,4930086035787630,Wed Aug 02 00:32:50 +0800 2023,生日快乐[蛋糕][蛋糕]
1764,碗盆炸炸,4930086027661036,Wed Aug 02 00:32:48 +0800 2023,快乐健康[泪][心]
1765,是迎不是莹-,4930085906552950,Wed Aug 02 00:32:19 +0800 2023,生日快乐🥳
1766,香蔡飞你一脸_,4930086023987399,Wed Aug 02 00:32:46 +0800 2023,生日快乐[哈哈]
1767,困困宝宝的括弧笑,4930085851240397,Wed Aug 02 00:32:06 +0800 2023,蔡徐坤生日快乐，天天开心！！！
1768,去情人岛看雪,4930542821179435,Thu Aug 03 06:47:55 +0800 2023,平安顺利[抱一抱]
1769,苏颜颜儿,4930086011143900,Wed Aug 02 00:32:44 +0800 2023,生日快乐[亲亲]
1770,爱吃肉肉的小兔紫,4930446297926383,Thu Aug 03 00:24:23 +0800 2023,平平安安[心][心]
1771,多爱蔡蔡一点叭,4930085708110088,Wed Aug 02 00:31:32 +0800 2023,生日快乐!(^O^)y
1772,不想努力只想摆烂余,4930460872607482,Thu Aug 03 01:22:18 +0800 2023,生日快乐！
1773,kkk8282,4930451767299785,Thu Aug 03 00:46:07 +0800 2023,平平安安快快乐乐
1774,储蓄卡余额8200,4930444640130106,Thu Aug 03 00:17:48 +0800 2023,好好休息哦，我们一直都在
1775,困困岛Ning,4930370895618312,Wed Aug 02 19:24:46 +0800 2023,开开心心的哦
1776,储蓄卡余额8200,4930444540511601,Thu Aug 03 00:17:24 +0800 2023,平平安安快快乐乐
1777,第82页情诗,4930387518167395,Wed Aug 02 20:30:49 +0800 2023,生日快乐，一直在
1778,第82页情诗,4930354739157154,Wed Aug 02 18:20:34 +0800 2023,生日快乐
1779,卡崩卡困,4930291044712758,Wed Aug 02 14:07:27 +0800 2023,天天快乐！天天开心啊啊
1780,无论星期几都要学习,4930308682553780,Wed Aug 02 15:17:33 +0800 2023,坤哥我爱你生日快乐
1781,路痴他老婆,4930188998082638,Wed Aug 02 07:21:57 +0800 2023,25岁生日快乐，大哥，一定要快点见面[哈哈][爱你]
1782,春和景明MH,4930135936205654,Wed Aug 02 03:51:07 +0800 2023,生日快乐[爱你]
1783,kiki-0711,4930128062710438,Wed Aug 02 03:19:50 +0800 2023,生日快乐坤哥🎂
1784,路過蜻蜓98,4930112275350922,Wed Aug 02 02:17:06 +0800 2023,KUN&IKUN永远都是一起的💕[哇]
1785,彩碎纸语,4930233797709586,Wed Aug 02 10:19:59 +0800 2023,每一次心动的原因，全部都是因为你，蔡徐坤生日快乐@蔡徐坤
1786,Jiaaaaaa_ya,4930217631811003,Wed Aug 02 09:15:44 +0800 2023,生日快乐呀坤哥！[哇]@蔡徐坤
1787,路過蜻蜓98,4930112178881155,Wed Aug 02 02:16:43 +0800 2023,宝贝生日快乐🎂
1788,kongkong困困,4930093649232929,Wed Aug 02 01:03:05 +0800 2023,生日快乐[心]
1789,小小脑袋_没烦恼,4930091198974251,Wed Aug 02 00:53:21 +0800 2023,今晚你可以许好多愿望了[蛋糕]@蔡徐坤
1790,嘻嘻嘻嘻Kun,4930089835561913,Wed Aug 02 00:47:56 +0800 2023,一直一直
1791,爱坤的笨小孩,4930089508147387,Wed Aug 02 00:46:38 +0800 2023,一直都在[抱抱]
1792,葵花小蔡kun,4930089394897211,Wed Aug 02 00:46:10 +0800 2023,一直在一直爱@蔡徐坤
1793,蔡徐坤快发新歌,4930088983856748,Wed Aug 02 00:44:33 +0800 2023,万事胜意平安喜乐[抱一抱][抱一抱]
1794,自作多情怎么改,4930088926447257,Wed Aug 02 00:44:19 +0800 2023,平安幸福@蔡徐坤
1795,沉淪小困-,4930088480540658,Wed Aug 02 00:42:33 +0800 2023,꒰ঌHappy_Birthday to Cai _Xukun໒꒱
1796,X-5151,4930088259027125,Wed Aug 02 00:41:39 +0800 2023,平平安安 顺顺利利@蔡徐坤
1797,小颖软糖228,4930087747847081,Wed Aug 02 00:39:38 +0800 2023,@蔡徐坤 宝宝25岁生日快乐[好爱哦][好爱哦][好爱哦]
1798,小狗还有猫咪ii,4930087487805283,Wed Aug 02 00:38:36 +0800 2023,祝大哥生日快乐
1799,KUN专属蓝,4930087307445631,Wed Aug 02 00:37:53 +0800 2023,爱你哦我的坤
1800,才下课好困,4930088132677429,Wed Aug 02 00:41:10 +0800 2023,生日快乐[打call][打call]@蔡徐坤
1801,幸运KUN崽我必有演唱会票,4930087444551085,Wed Aug 02 00:38:26 +0800 2023,开开心心[打call]
